id,Coordenadas,Latitude,Longitude,
11,"18.3841218,-66.0035916",18.3841218000,-66.003591600,
17133,"18.22832031, -66.00357892",18.2283203100,-66.003578920,
14851,"18.430740,-66.003530",18.4307400000,-66.003530000,
13938,"18.3878501,-66.0035238",18.3878501000,-66.003523800,
8965,"18.347134,-66.003523",18.3471340000,-66.003523000,
19084,"18.237058,-66.003515",18.2370580000,-66.003515000,
7948,"18.3858870, -66.0034770",18.3858870000,-66.003477000,
18080,"18.248996, -66.003472",18.2489960000,-66.003472000,
12540,"18.215736, -66.003445",18.2157360000,-66.003445000,
14651,"18.251370,-66.003399",18.2513700000,-66.003399000,
1628,"18.237157, -66.00335",18.2371570000,-66.003350000,
2936,"18.4264830, -66.0033490",18.4264830000,-66.003349000,
14343,"18.4163430, -66.0033360",18.4163430000,-66.003336000,
19102,"18.391348,-66.003294",18.3913480000,-66.003294000,
15224,"18.24019,-66.00328",18.2401900000,-66.003280000,
4663,"18.214404, - 66.00327",18.2144040000,-66.003270000,
4175,"18.3861387, -66.0032395",18.3861387000,-66.003239500,
3299,"18.42907176, -66.00322122",18.4290717600,-66.003221220,
4352,"18.392213, -66.003165",18.3922130000,-66.003165000,
18704,"18.03317237, -66.00310999",18.0331723700,-66.003109990,
13273,"18.03317237, -66.0031099",18.0331723700,-66.003109900,
6660,"18.25346752, -66.00306614",18.2534675200,-66.003066140,
16098,"18.245214,-66.002960",18.2452140000,-66.002960000,
17288,"18.392230,-66.002916",18.3922300000,-66.002916000,
6460,"18.388066,-66.002896",18.3880660000,-66.002896000,
17357,"18.21417569, -66.00287757",18.2141756900,-66.002877570,
14378,"18.4102329, -66.0027688",18.4102329000,-66.002768800,
15835,"18.3856490, -66.0027467",18.3856490000,-66.002746700,
15341,"18.317478,-66.002725",18.3174780000,-66.002725000,
19106,"18.389224, -66.002721",18.3892240000,-66.002721000,
11199,"18.220806, -66.002710",18.2208060000,-66.002710000,
1561,"18.3868062,-66.0026726",18.3868062000,-66.002672600,
11731,"18.385764,-66.002670",18.3857640000,-66.002670000,
9408,"18.228493,-66.002640",18.2284930000,-66.002640000,
7658,"17.983440,-66.002579",17.9834400000,-66.002579000,
17730,"18.386122, -66.002521",18.3861220000,-66.002521000,
13861,"18.401944, -66.002500",18.4019440000,-66.002500000,
338,"18.229910,-66.002495",18.2299100000,-66.002495000,
210,"18.2159387, -66.0024945",18.2159387000,-66.002494500,
5602,"18.2104312, -66.0024929",18.2104312000,-66.002492900,
15711,"18.386538, -66.002452",18.3865380000,-66.002452000,
15463,"18.4122390, -66.0024369",18.4122390000,-66.002436900,
2855,"18.25492, -66.00239",18.2549200000,-66.002390000,
2869,"18.25484960, -66.00221045",18.2548496000,-66.002210450,
18888,"18.410448107,-66.00215282",18.4104481070,-66.002152820,
15884,"18.4103327, -66.0020793",18.4103327000,-66.002079300,
17425,"18.226750, -66.001963",18.2267500000,-66.001963000,
19193,"18.2140817, -66.0019454",18.2140817000,-66.001945400,
17053,"18.226457,-66.001845",18.2264570000,-66.001845000,
1995,"18.428891, -66.001845",18.4288910000,-66.001845000,
8761,"18.411638,-66.001830",18.4116380000,-66.001830000,
6034,"18.227728, -66.001778",18.2277280000,-66.001778000,
636,"18.2074810, -66.0016630",18.2074810000,-66.001663000,
4263,"18.329972, -66.001611",18.3299720000,-66.001611000,
5731,"18.408999,-66.001564",18.4089990000,-66.001564000,
16334,"18.226591, -66.001553",18.2265910000,-66.001553000,
19013,"18.2130726, -66.0014596",18.2130726000,-66.001459600,
19386,"18.354151, -66.001411",18.3541510000,-66.001411000,
3447,"17.993294, -66.001395",17.9932940000,-66.001395000,
2818,"18.4303256,-66.0013818",18.4303256000,-66.001381800,
17270,"18.214731, -66.001362",18.2147310000,-66.001362000,
12430,"18.416098, -66.001338",18.4160980000,-66.001338000,
15043,"18.3649724,-66.0012929",18.3649724000,-66.001292900,
1022,"18.2580629, -66.0012829",18.2580629000,-66.001282900,
11477,"18.221194, -66.001278",18.2211940000,-66.001278000,
14487,"18.253493, -66.001242",18.2534930000,-66.001242000,
15257,"18.248905,-66.001205",18.2489050000,-66.001205000,
2754,"18.2535,-66.0012",18.2535000000,-66.001200000,
9108,"18.215693, -66.001155",18.2156930000,-66.001155000,
4806,"18.400270, -66.001080",18.4002700000,-66.001080000,
13439,"18.128572,-66.000931",18.1285720000,-66.000931000,
2709,"18.231630, -66.000908",18.2316300000,-66.000908000,
1428,"18.328764,-66.000877",18.3287640000,-66.000877000,
15640,"18.259255, -66.000841",18.2592550000,-66.000841000,
13634,"18.386631, -66.000809",18.3866310000,-66.000809000,
14894,"18.4002909,-66.0007863",18.4002909000,-66.000786300,
4604,"18.40180987, -66.00076577",18.4018098700,-66.000765770,
4977,"18.254671, -66.000700",18.2546710000,-66.000700000,
3877,"18.257823,-66.000671",18.2578230000,-66.000671000,
14873,"18.220175,-66.000609",18.2201750000,-66.000609000,
5486,"18.415905,-66.000539",18.4159050000,-66.000539000,
2168,"18.3773928, -66.000420",18.3773928000,-66.000420000,
1757,"18.43082, -66.00039",18.4308200000,-66.000390000,
8229,"18.215721,-66.000351",18.2157210000,-66.000351000,
17105,"18.2233418,-66.0003330",18.2233418000,-66.000333000,
13632,"18.2381450, -66.0003070",18.2381450000,-66.000307000,
17888,"18.4041730,-66.0002961",18.4041730000,-66.000296100,
5444,"18.415790, -66.000270",18.4157900000,-66.000270000,
1550,"18.013329,-66.000179",18.0133290000,-66.000179000,
14229,"18.206889,-66.000117",18.2068890000,-66.000117000,
5080,"18.404541,-66.000046",18.4045410000,-66.000046000,
11433,"18.4161374, -66.0000215",18.4161374000,-66.000021500,
3017,"18.415,-66.000",18.4150000000,-66.000000000,
9126,"18.4175316, -65.9998921",18.4175316000,-65.999892100,
2863,"18.255310,-65.999870",18.2553100000,-65.999870000,
831,"18.2203091,-65.99981",18.2203091000,-65.999810000,
14064,"18.246967, -65.999718",18.2469670000,-65.999718000,
3060,"18.3991694,-65.9997088",18.3991694000,-65.999708800,
18827,"18.25687395, -65.99970370",18.2568739500,-65.999703700,
8045,"18.4085,-65.9997",18.4085000000,-65.999700000,
2799,"18.3693,-65.9996",18.3693000000,-65.999600000,
45,"17.991310,-65.999527",17.9913100000,-65.999527000,
16605,"18.176017, -65.999474",18.1760170000,-65.999474000,
811,"18.40425, -65.99937",18.4042500000,-65.999370000,
109,"17.991894,-65.999367",17.9918940000,-65.999367000,
11401,"18.2344535, -65.9992923",18.2344535000,-65.999292300,
14949,"18.240198,-65.999214",18.2401980000,-65.999214000,
14392,"18.2225393, -65.9990328",18.2225393000,-65.999032800,
5756,"18.414398, -65.999006",18.4143980000,-65.999006000,
4386,"18.399611, -65.998993",18.3996110000,-65.998993000,
2357,"18.3539861, -65.9989591",18.3539861000,-65.998959100,
3156,"18.3694786,-65.9989182",18.3694786000,-65.998918200,
15009,"18.407792, -65998721",18.4077920000,-65.998721000,
17162,"18.35430274, -65.99869659",18.3543027400,-65.998696590,
18188,"18.222733,-65.998666",18.2227330000,-65.998666000,
13335,"18.418052, -65.998630",18.4180520000,-65.998630000,
17587,"18.40332948,-65.99860416",18.4033294800,-65.998604160,
14388,"18.35492444, -65.99858271",18.3549244400,-65.998582710,
12223,"18.40531, -65.99850",18.4053100000,-65.998500000,
15903,"18.403677, -65.998493",18.4036770000,-65.998493000,
11019,"17.987501, -65.998353",17.9875010000,-65.998353000,
7725,"18.315617, -65.998327",18.3156170000,-65.998327000,
354,"18.3447623,-65.9982818",18.3447623000,-65.998281800,
1387,"18.2280138,-65.9982402",18.2280138000,-65.998240200,
3652,"18.40291122, -65.99823514",18.4029112200,-65.998235140,
526,"18.3159775,-65.9982268",18.3159775000,-65.998226800,
4990,"18.3446897,-65.9982097",18.3446897000,-65.998209700,
14939,"18.413641,-65.998207",18.4136410000,-65.998207000,
16500,"18.407258, -65.998053",18.4072580000,-65.998053000,
9168,"18.3895510,-65.9980355",18.3895510000,-65.998035500,
5314,"17.9912937,-65.9980236",17.9912937000,-65.998023600,
1646,"18.4097351, -65.9979549",18.4097351000,-65.997954900,
3455,"18.4040870, -65.9979320",18.4040870000,-65.997932000,
16466,"18.377269, -65.997769",18.3772690000,-65.997769000,
6317,"18.402640, -65.997749",18.4026400000,-65.997749000,
19125,"18.416197,-65.997616",18.4161970000,-65.997616000,
15593,"18.3501990,-65.9975308",18.3501990000,-65.997530800,
18461,"18.381579,-65.997443",18.3815790000,-65.997443000,
9875,"17.999448,-65.997403",17.9994480000,-65.997403000,
3755,"18.414097,-65.997360",18.4140970000,-65.997360000,
15712,"18.232079, -65.997276",18.2320790000,-65.997276000,
3125,"18.4042933, -65.9972736",18.4042933000,-65.997273600,
6739,"18.4165636, -65.9972736",18.4165636000,-65.997273600,
9902,"18.294163, -65.997215",18.2941630000,-65.997215000,
2175,"18.3760275, -65.9971928",18.3760275000,-65.997192800,
6314,"17.99723, -65.99703",17.9972300000,-65.997030000,
15451,"18.378010,-65.996965",18.3780100000,-65.996965000,
4088,"18.3496685,-65.9969109",18.3496685000,-65.996910900,
8593,"18.374417, -65.996889",18.3744170000,-65.996889000,
12213,"18.405238, -65.996722",18.4052380000,-65.996722000,
17685,"18.210404, -65.996700",18.2104040000,-65.996700000,
8357,"18.405161, -65.996643",18.4051610000,-65.996643000,
10181,"18.218269,-65.996630",18.2182690000,-65.996630000,
16408,"18.323722, -65.996624",18.3237220000,-65.996624000,
15657,"18.4156922, -65.9965670",18.4156922000,-65.996567000,
15780,"18.218164,-65.996462",18.2181640000,-65.996462000,
1832,"18.375043,- 65.996370",18.3750430000,-65.996370000,
10494,"18.218219, -65.996283",18.2182190000,-65.996283000,
2178,"18.416040,-65.996263",18.4160400000,-65.996263000,
445,"18.3735562, -65.9961464",18.3735562000,-65.996146400,
8342,"18.215373,-65.996083",18.2153730000,-65.996083000,
10470,"18.403905, -65.996063",18.4039050000,-65.996063000,
15149,"18.347942, -65.996031",18.3479420000,-65.996031000,
11213,"18.419487, -65.996013",18.4194870000,-65.996013000,
802,"18.367322, -65.995869",18.3673220000,-65.995869000,
3129,"18.3183864, -65.9958621",18.3183864000,-65.995862100,
14934,"18.240993, -65.995842",18.2409930000,-65.995842000,
4785,"18.410190, -65.995810",18.4101900000,-65.995810000,
13219,"18.241555, -65.995700",18.2415550000,-65.995700000,
2432,"18.320629, -65.995699",18.3206290000,-65.995699000,
15794,"18.3322510,-65.9956723",18.3322510000,-65.995672300,
2815,"18.161224,-65.995621",18.1612240000,-65.995621000,
5177,"18.3208933, -65.9955922",18.3208933000,-65.995592200,
11990,"18.3995232, -65.9955285",18.3995232000,-65.995528500,
6765,"18.367101,-65.995393",18.3671010000,-65.995393000,
12661,"18.4200876,-65.9953166",18.4200876000,-65.995316600,
74,"18.4161641, -65.9953029",18.4161641000,-65.995302900,
17421,"18.4169874,-65.9952372",18.4169874000,-65.995237200,
8040,"18.379501,- 65.995193",18.3795010000,-65.995193000,
1772,"18.410380,-65.995172",18.4103800000,-65.995172000,
17849,"18.209176, -65.995120",18.2091760000,-65.995120000,
3599,"18.34414, -65.99512",18.3441400000,-65.995120000,
1801,"18.36850815, -65.99498989",18.3685081500,-65.994989890,
12252,"18.380701, -65.994972",18.3807010000,-65.994972000,
15058,"18.367003,-65.994920",18.3670030000,-65.994920000,
4857,"18.410510, -65.994750",18.4105100000,-65.994750000,
12092,"18.4038888,-65.994740",18.4038888000,-65.994740000,
594,"18.0020422,-65.9946360",18.0020422000,-65.994636000,
1132,"18.3670492, -65.9945063",18.3670492000,-65.994506300,
4905,"18.412320, -65.994500",18.4123200000,-65.994500000,
1171,"18.41428908, -65.99442432",18.4142890800,-65.994424320,
4832,"18.401091,-65.994423",18.4010910000,-65.994423000,
10193,"18.4198156, -65.9943168",18.4198156000,-65.994316800,
15562,"18.3761450, -65.9942810",18.3761450000,-65.994281000,
5766,"18.004570, -65.994213",18.0045700000,-65.994213000,
2872,"18.001607, -65.99418",18.0016070000,-65.994180000,
16592,"18.354269,-65.994164",18.3542690000,-65.994164000,
14510,"18.399471, -65.994127",18.3994710000,-65.994127000,
503,"18.4198935, -65.9941079",18.4198935000,-65.994107900,
11726,"18.3909100, -65.9939800",18.3909100000,-65.993980000,
17429,"18.411954, -65.993963",18.4119540000,-65.993963000,
14291,"18.16074079, -65.99384878",18.1607407900,-65.993848780,
16471,"18.0085020, -65.9938360",18.0085020000,-65.993836000,
10409,"18.002111, -65.993813",18.0021110000,-65.993813000,
7571,"18.3999870, -65.993802",18.3999870000,-65.993802000,
16546,"18.222010,-65.993645",18.2220100000,-65.993645000,
874,"18.32916, -65.99355",18.3291600000,-65.993550000,
453,"18.2258904,-65.9934709",18.2258904000,-65.993470900,
15862,"18.350536,-65.993454",18.3505360000,-65.993454000,
876,"18.402288, -65.993454",18.4022880000,-65.993454000,
4888,"18.400880, -65.993410",18.4008800000,-65.993410000,
2927,"18.402818, -65.993380",18.4028180000,-65.993380000,
11195,"18.348950,-65.993379",18.3489500000,-65.993379000,
3960,"18.4026906, -65.9933789",18.4026906000,-65.993378900,
9346,"18.3492815,-65.9931598",18.3492815000,-65.993159800,
807,"18.409976, -65.993158",18.4099760000,-65.993158000,
16018,"18.350563, -65.993126",18.3505630000,-65.993126000,
9620,"17.995943, -65.993088",17.9959430000,-65.993088000,
18651,"18.023165, -65.993077",18.0231650000,-65.993077000,
14261,"18.404461,-65.992996",18.4044610000,-65.992996000,
16559,"18.2225568, -65.9929841",18.2225568000,-65.992984100,
10598,"18.417980,-65.992974",18.4179800000,-65.992974000,
11186,"18.401027, -65.992939",18.4010270000,-65.992939000,
12774,"18.341088, -65.992855",18.3410880000,-65.992855000,
13257,"18.3328732, -65.9927930",18.3328732000,-65.992793000,
16201,"18.245626,-65.992760",18.2456260000,-65.992760000,
10612,"18.4043932, -65.9927212",18.4043932000,-65.992721200,
19173,"18.349280, -65.992714",18.3492800000,-65.992714000,
18662,"18.402363,-65.992710",18.4023630000,-65.992710000,
6605,"18.4013961, -65.9926478",18.4013961000,-65.992647800,
18846,"18.246742, -65.992623",18.2467420000,-65.992623000,
6666,"18.388417, -65.992605",18.3884170000,-65.992605000,
16577,"18.2454871,-65.9925301",18.2454871000,-65.992530100,
1165,"18.402971, -65.992501",18.4029710000,-65.992501000,
6056,"17.995740,-65.992482",17.9957400000,-65.992482000,
2676,"18.4031070, -65.9924240",18.4031070000,-65.992424000,
10938,"18.346096, -65.992411",18.3460960000,-65.992411000,
4855,"18.39966, -65.99240",18.3996600000,-65.992400000,
2507,"18.380967, -65.992379",18.3809670000,-65.992379000,
17205,"18.401052,-65.992353",18.4010520000,-65.992353000,
11415,"18.40120, -65.99235",18.4012000000,-65.992350000,
1381,"18.0048913, -65.9923404",18.0048913000,-65.992340400,
12060,"18.349110, -65.992330",18.3491100000,-65.992330000,
15807,"18.346227, -65.992313",18.3462270000,-65.992313000,
10781,"18.417647,-65.992277",18.4176470000,-65.992277000,
17957,"18.38629548, -65.99224935",18.3862954800,-65.992249350,
17297,"17.9776909,-65.9921854",17.9776909000,-65.992185400,
1877,"18.4076565,-65.9920795",18.4076565000,-65.992079500,
5326,"18.279944, -65.992028",18.2799440000,-65.992028000,
8478,"18.39924, -65.99195",18.3992400000,-65.991950000,
402,"18.15159810,-65.99194902",18.1515981000,-65.991949020,
1607,"18.3462850, -65.9919280",18.3462850000,-65.991928000,
11287,"18.4112324,-65.9919243",18.4112324000,-65.991924300,
15558,"18.3791, -65.9919",18.3791000000,-65.991900000,
2023,"18.420427, -65.99187",18.4204270000,-65.991870000,
60,"18.3456880, -65.9917386",18.3456880000,-65.991738600,
2995,"18.207359,-65.991699",18.2073590000,-65.991699000,
8845,"18.000278, -65.991667",18.0002780000,-65.991667000,
4217,"18.38613, -65.99166",18.3861300000,-65.991660000,
16298,"18.207724, -65.991652",18.2077240000,-65.991652000,
14067,"18.204741,-65.991608",18.2047410000,-65.991608000,
11538,"18.4143,-65.9916",18.4143000000,-65.991600000,
17080,"18.42117562, -65.99159322",18.4211756200,-65.991593220,
3845,"18.2788036, -65.9915461",18.2788036000,-65.991546100,
15069,"18.3788017, -65.9915444",18.3788017000,-65.991544400,
15487,"18.400394, -65.991517",18.4003940000,-65.991517000,
462,"18.280407, -65.991462",18.2804070000,-65.991462000,
9240,"18.3995808, -65.9914562",18.3995808000,-65.991456200,
12258,"18.4176,-65.9914",18.4176000000,-65.991400000,
1862,"18.37706216, -65.99137307",18.3770621600,-65.991373070,
17101,"18.374969, -65.991354",18.3749690000,-65.991354000,
16854,"18.4067037, -65.9913496",18.4067037000,-65.991349600,
1849,"18.184830, -65.991340",18.1848300000,-65.991340000,
7867,"18.401128, -65.991294",18.4011280000,-65.991294000,
16663,"18.222741, -65.991266",18.2227410000,-65.991266000,
6513,"18.346039, -65.991257",18.3460390000,-65.991257000,
6595,"18.354787, -65.991082",18.3547870000,-65.991082000,
5896,"18.353678, -65.991036",18.3536780000,-65.991036000,
1349,"18.419218,-65.991033",18.4192180000,-65.991033000,
18963,"18.324753,-65.991001",18.3247530000,-65.991001000,
8513,"18.385333, -65.990952",18.3853330000,-65.990952000,
3296,"18.385994, -65.990929",18.3859940000,-65.990929000,
13364,"18.416639, -65.990876",18.4166390000,-65.990876000,
12659,"18.205500,-65.990870",18.2055000000,-65.990870000,
7010,"18.4000203, -65.9908523",18.4000203000,-65.990852300,
13718,"18.407154,-65.990814",18.4071540000,-65.990814000,
2932,"18.3889773, -65.9908132",18.3889773000,-65.990813200,
1006,"18.3864349, -65.9908115",18.3864349000,-65.990811500,
11286,"18.4176732,-65.9908004",18.4176732000,-65.990800400,
19044,"18.3857167,-65.9907839",18.3857167000,-65.990783900,
15185,"18.111165,-65.990714",18.1111650000,-65.990714000,
4460,"18.368393, -65.990631",18.3683930000,-65.990631000,
10572,"18.3558519, -65.9906211",18.3558519000,-65.990621100,
12380,"18.407797, -65.990590",18.4077970000,-65.990590000,
534,"18.41301,-65.99049",18.4130100000,-65.990490000,
3448,"17.978337, -65.990448",17.9783370000,-65.990448000,
6573,"18.3458395, -65.9904290",18.3458395000,-65.990429000,
14110,"18.385147, -65.990335",18.3851470000,-65.990335000,
